time,battery_voltage,fl,fr,bl,br,x_position,y_position,angle,x_velocity,y_velocity,angular_velocity
0.074890,12.755900,0.000000,-0.000000,0.000000,-0.000000,0.000010,0.000003,0.000000,0.000000,-0.000000,-0.002182
0.085845,12.755900,0.000000,-0.000000,0.000000,-0.000000,0.000020,0.000007,0.000000,0.000000,-0.000000,0.000000
0.115643,12.755900,0.000000,-0.000000,0.000000,-0.000000,0.000020,0.000007,0.000000,0.000000,-0.000000,-0.003272
0.146754,12.755900,0.000000,-0.000000,0.000000,-0.000000,0.000034,0.000012,0.000000,0.000452,0.000155,0.000000
0.179080,12.755900,0.000000,-0.000000,0.000000,-0.000000,0.000034,0.000012,0.000000,0.000000,-0.000000,0.001091
0.213826,12.756660,0.000000,-0.000000,0.000000,-0.000000,0.000039,0.000013,0.000000,0.000151,0.000052,0.001091
0.245905,12.757600,0.000000,-0.000000,0.000000,-0.000000,0.000034,0.000012,0.000000,-0.000151,-0.000052,-0.001091
0.276910,12.758020,0.000000,-0.000000,0.000000,-0.000000,0.000039,0.000013,0.000000,0.000151,0.000052,0.001091
0.308749,12.758780,0.000000,-0.000000,0.000000,-0.000000,0.000039,0.000013,0.000000,0.000000,-0.000000,0.001091
0.337951,12.759200,0.000000,-0.000000,0.000000,-0.000000,0.000035,0.000012,0.000000,-0.000151,-0.000052,0.003272
0.370066,12.760140,0.000000,-0.000000,0.000000,-0.000000,0.000021,0.000007,0.000000,-0.000452,-0.000155,-0.001091
0.399690,12.760560,0.000000,-0.000000,0.000000,-0.000000,0.000025,0.000009,0.000000,0.000151,0.000052,0.000000
0.434098,12.761400,0.000000,-0.000000,0.000000,-0.000000,0.000025,0.000009,0.000000,0.000000,-0.000000,0.001091
0.470402,12.762240,0.000000,-0.000000,0.000000,-0.000000,0.000035,0.000012,0.000000,0.000301,0.000103,-0.003272
0.502310,12.762660,0.000000,-0.000000,0.000000,-0.000000,0.000051,0.000018,0.000000,0.000452,0.000155,0.001091
0.635726,12.685420,-0.750000,0.750000,0.750000,-0.750000,0.000046,0.000016,0.000000,-0.000151,-0.000052,0.000000
0.653946,12.642840,-0.750000,0.750000,0.750000,-0.750000,0.000384,0.000973,0.000123,0.007936,0.023675,0.167988
0.687693,12.564420,-0.750000,0.750000,0.750000,-0.750000,0.000475,0.002931,0.003768,0.002584,0.051925,0.034907
0.720255,12.526560,-0.750000,0.750000,0.750000,-0.750000,0.001994,0.007691,-0.001535,0.046317,0.145379,-0.259618
0.751969,12.455920,-0.750000,0.750000,0.750000,-0.750000,0.002300,0.015763,-0.011005,0.007647,0.238568,-0.221439
0.780488,12.421560,-0.750000,0.750000,0.750000,-0.750000,0.002243,0.023732,-0.016855,-0.006213,0.293138,-0.531235
0.817019,12.359740,-0.750000,0.750000,0.750000,-0.750000,0.002590,0.038421,-0.039014,-0.004235,0.395804,-0.433060
0.847900,12.298980,-0.750000,0.750000,0.750000,-0.750000,0.003731,0.051883,-0.051343,0.017090,0.438972,-0.364338
0.879205,12.271260,-0.750000,0.750000,0.750000,-0.750000,0.004758,0.067003,-0.065875,0.005457,0.500420,-0.280344
0.912042,12.216780,-0.750000,0.750000,0.750000,-0.750000,0.006355,0.085885,-0.068620,0.007823,0.564905,-0.386154
0.943767,12.190820,-0.750000,0.750000,0.750000,-0.750000,0.007788,0.104087,-0.079611,0.000041,0.594771,-0.351248
0.976814,12.141240,-0.750000,0.750000,0.750000,-0.750000,0.009486,0.125534,-0.085404,-0.004470,0.625653,-0.219257
