time,battery_voltage,fl,fr,bl,br,x_position,y_position,angle,x_velocity,y_velocity,angular_velocity
0.079450,12.760080,0.000000,-0.000000,0.000000,-0.000000,-0.000036,-0.000035,0.000000,-0.000301,-0.000103,0.001091
0.089293,12.760160,0.000000,-0.000000,0.000000,-0.000000,-0.000035,-0.000034,0.000000,0.000151,0.000052,-0.001091
0.121075,12.760240,0.000000,-0.000000,0.000000,-0.000000,-0.000040,-0.000036,0.000000,-0.000151,-0.000052,-0.001091
0.154624,12.760240,0.000000,-0.000000,0.000000,-0.000000,-0.000035,-0.000034,0.000000,0.000151,0.000052,-0.001091
0.189441,12.760400,0.000000,-0.000000,0.000000,-0.000000,-0.000030,-0.000033,0.000000,0.000151,0.000052,0.000000
0.220905,12.760480,0.000000,-0.000000,0.000000,-0.000000,-0.000030,-0.000033,0.000000,0.000000,-0.000000,-0.001091
0.256406,12.760640,0.000000,-0.000000,0.000000,-0.000000,-0.000025,-0.000031,0.000000,0.000151,0.000052,0.000000
0.288081,12.760640,0.000000,-0.000000,0.000000,-0.000000,-0.000025,-0.000031,0.000000,0.000000,-0.000000,-0.001091
0.320755,12.760640,0.000000,-0.000000,0.000000,-0.000000,-0.000020,-0.000029,0.000000,0.000151,0.000052,0.001091
0.356373,12.760800,0.000000,-0.000000,0.000000,-0.000000,-0.000015,-0.000027,0.000000,0.000151,0.000052,0.000000
0.388817,12.760880,0.000000,-0.000000,0.000000,-0.000000,-0.000015,-0.000027,0.000000,0.000000,-0.000000,0.000000
0.421185,12.760880,0.000000,-0.000000,0.000000,-0.000000,-0.000015,-0.000027,0.000000,0.000000,-0.000000,-0.002182
0.463007,12.761320,0.000000,-0.000000,0.000000,-0.000000,-0.000005,-0.000024,0.000000,0.000301,0.000103,0.000000
0.504383,12.762200,0.000000,-0.000000,0.000000,-0.000000,-0.000005,-0.000024,0.000000,0.000000,-0.000000,0.001091
0.625791,12.717360,0.750000,-0.000000,0.750000,0.750000,-0.000005,-0.000024,0.000000,0.000000,-0.000000,0.000000
0.646616,12.631000,0.750000,0.750000,0.750000,0.750000,0.000412,-0.000649,-0.000431,0.012334,-0.017679,-0.184350
0.677085,12.589740,0.750000,0.750000,0.750000,0.750000,0.003829,-0.000885,-0.018349,0.107289,-0.006078,-0.279253
0.708096,12.512220,0.750000,0.750000,0.750000,0.750000,0.009264,-0.001126,-0.028383,0.182968,-0.003985,-0.345793
0.738186,12.472620,0.750000,0.750000,0.750000,0.750000,0.019437,-0.001184,-0.036512,0.324497,0.009092,-0.279253
0.771245,12.404440,0.750000,0.750000,0.750000,0.750000,0.033105,-0.001683,-0.041004,0.440945,0.001921,-0.117810
0.801241,12.371400,0.750000,0.750000,0.750000,0.750000,0.048275,-0.002888,-0.044033,0.462571,-0.016091,-0.034907
